time_GPS,Pressure (Pa),Altitude_estimate (m),Altitude_Corrected (m)
12:35:13,5891.611432,17823.1352,19556.79749
12:35:15,5887.327454,17826.57476,19561.41864
12:35:17,5878.76884,17833.45245,19570.66094
12:35:19,5870.222666,17840.32823,19579.90324
12:35:21,5864.887617,17844.62463,19585.67968
12:35:23,5855.296741,17852.35629,19596.07727
12:35:26,5843.595852,17861.80282,19608.78544
12:35:28,5837.223406,17866.95396,19615.71718
12:35:30,5826.618098,17875.53682,19627.27007
12:35:32,5821.322671,17879.82714,19633.04651
12:35:34,5808.633269,17890.12088,19646.90999
12:35:36,5795.971524,17900.41035,19660.77347
12:35:38,5790.703944,17904.69637,19666.54992
12:35:40,5778.081275,17914.9798,19680.4134
12:35:42,5768.632329,17922.68957,19690.81102
12:35:44,5760.246237,17929.54069,19700.05335
12:35:46,5752.918406,17935.53387,19708.14039
12:35:49,5742.466241,17944.09303,19719.69331
12:35:51,5735.161025,17950.08269,19727.78036
12:35:53,5727.8651,17956.07089,19735.86741
12:35:55,5716.41882,17965.47801,19748.57563
12:35:57,5712.262209,17968.89789,19753.1968
12:35:59,5704.99541,17974.88155,19761.28385
12:36:01,5693.594823,17984.28151,19773.99208
12:36:03,5684.284015,17991.96974,19784.38973
12:36:05,5678.085269,17997.09389,19791.32149
12:36:07,5677.052802,17997.94781,19792.47679
12:36:10,5656.442832,18015.02007,19815.58268
12:36:12,5652.329824,18018.4331,19820.20386
12:36:14,5648.219807,18021.84566,19824.82504
12:36:16,5635.907672,18032.08052,19838.68859
12:36:18,5629.761672,18037.19636,19845.62037
12:36:20,5621.577426,18044.01583,19854.86274
12:36:22,5617.489766,18047.42486,19859.48392
12:36:24,5607.283611,18055.94536,19871.03689
12:36:26,5599.132037,18062.75965,19880.27927
12:36:28,5592.00913,18068.7206,19888.36635
12:36:31,5575.762202,18082.34023,19906.85111
12:36:33,5568.669019,18088.29645,19914.9382
12:36:35,5565.631846,18090.84867,19918.40409
12:36:37,5558.551549,18096.80283,19926.49118
12:36:39,5550.470807,18103.60583,19935.73358
12:36:41,5544.417959,18108.70684,19942.66537
12:36:43,5534.344541,18117.20617,19954.21836
12:36:45,5528.309276,18122.30436,19961.15016
12:36:47,5520.272491,18129.1003,19970.39256
12:36:49,5513.249886,18135.04521,19978.47966
12:36:52,5499.231463,18146.93072,19994.65387
12:36:54,5492.235621,18152.87132,20002.74098
12:36:56,7255.38002,16818.75338,18234.01575
12:36:58,5477.274481,18165.59633,20020.0705
12:37:00,5470.306566,18171.53241,20028.15762
12:37:02,5453.421364,18185.94264,20047.79776
12:37:04,5451.438298,18187.6374,20050.10836
12:37:06,5441.533781,18196.10947,20061.66139
12:37:08,5435.599709,18201.1913,20068.59321
12:37:11,5421.778689,18213.04481,20084.76747
12:37:13,5416.851131,18217.27682,20090.54399
12:37:13,5416.851131,18217.27682,20090.54399
12:37:17,5401.113012,18230.81433,20109.02886
12:37:19,5397.185631,18234.19754,20113.65008
12:37:21,5391.299912,18239.27148,20120.58191
12:37:23,5380.52609,18248.57097,20133.29027
12:37:25,5372.704105,18255.33201,20142.53271
12:37:27,5363.917962,18262.93595,20152.93047
12:37:29,5355.146184,18270.53752,20163.32822
12:37:32,5345.416584,18278.98095,20174.88129
12:37:34,5339.58731,18284.0456,20181.81314
12:37:36,5329.885974,18292.48436,20193.36621
12:37:38,5324.073633,18297.54621,20200.29806
12:37:40,5320.20226,18300.9202,20204.91929
12:37:42,5311.501958,18308.50996,20215.31706
12:37:44,5304.744893,18314.41148,20223.40422
12:37:46,5295.106848,18322.83974,20234.95731
12:37:48,5287.40902,18329.58026,20244.19978
12:37:50,5283.564303,18332.94982,20248.82102
12:37:53,5274.923905,18340.52962,20259.21881
12:37:55,5264.382602,18349.79063,20271.92722
12:37:57,5260.554625,18353.15739,20276.54846
12:37:59,5253.862361,18359.04811,20284.63564
12:38:01,5250.042032,18362.4136,20289.25688
12:38:03,5240.503357,18370.82528,20300.80999
12:38:05,5235.740519,18375.03003,20306.58655
12:38:07,5224.327359,18385.11847,20320.45029
12:38:09,5218.63011,18390.16112,20327.38216
12:38:11,5212.939073,18395.20272,20334.31404
13:28:22,5201.575607,18405.2828,20348.17779
12:38:16,5194.958359,18411.16091,20356.26498
12:38:18,5183.63408,18421.23437,20370.12874
12:38:20,5174.216037,18429.62573,20381.68188
12:38:22,5174.216037,18429.62573,20381.68188
12:38:24,5164.815103,18438.01419,20393.23503
12:38:26,5151.682476,18449.75316,20409.40943
12:38:28,5147.000348,18453.94428,20415.18601
12:38:30,5140.452515,18459.81062,20423.27322
12:38:32,5130.179887,18469.0263,20435.98169
12:38:34,5123.653448,18474.889,20444.06891
12:38:37,5112.484575,18484.93604,20457.9327
12:38:39,5105.980643,18490.79489,20466.01992
12:38:41,5102.267826,18494.14216,20470.64119
12:38:43,5095.776889,18499.99879,20478.72841
12:38:45,5087.443529,18507.52665,20489.12627
12:38:47,5080.971447,18513.38004,20497.2135
12:38:49,5075.430501,18518.3961,20504.14541
12:38:51,5068.973699,18524.24685,20512.23264
12:38:53,5057.923997,18534.27343,20526.09647
12:38:55,5051.489462,18540.12035,20534.18371
12:38:58,5044.145729,18546.80081,20543.42626
12:39:00,5037.728719,18552.6447,20551.5135
12:39:02,5026.747113,18562.6595,20565.37735
12:39:04,5020.352233,18568.49956,20573.4646
12:39:08,5009.408498,18578.50779,20587.32845
12:39:10,5003.035671,18584.34401,20595.4157
12:39:12,4994.853945,18591.84565,20605.8136
12:39:14,4986.685596,18599.34495,20616.2115
12:39:16,4978.530603,18606.84193,20626.60941
12:39:19,4971.292914,18613.50395,20635.85199
12:39:21,4960.456101,18623.49352,20649.71587
12:39:23,4952.343994,18630.98299,20660.11379
12:39:25,4945.144367,18637.63833,20669.35638
12:39:27,4942.447206,18640.13362,20672.82236
12:39:29,4932.570192,18649.28077,20685.53093
12:39:31,4928.983445,18652.60614,20690.15223
12:39:33,4923.608214,18657.59334,20697.08418
12:39:35,4911.981977,18668.3954,20712.10342
12:39:37,4905.733068,18674.20988,20720.1907
12:39:40,4898.60119,18680.85328,20729.43331
12:39:42,4888.81178,18689.98496,20742.14191
12:39:44,4876.380814,18701.60207,20758.3165
12:39:46,4872.834918,18704.92022,20762.93781
12:39:48,4863.096989,18714.04275,20775.64642
12:39:50,4851.613609,18724.81945,20790.66569
12:39:52,4849.849343,18726.47698,20792.97635
12:39:54,4843.679462,18732.27741,20801.06365
12:39:54,4843.679462,18732.27741,20801.06365
12:39:59,4820.831388,18753.80961,20831.10223
12:40:01,4819.954771,18754.63738,20832.25756
12:40:03,4809.447791,18764.56845,20846.12153
12:40:05,4802.455862,18771.18688,20855.36418
12:40:07,4797.218586,18776.1495,20862.29617
12:40:09,4791.115646,18781.93792,20870.38349
12:40:11,4783.280415,18789.37813,20880.78148
12:40:13,4773.721416,18798.46856,20893.49014
12:40:15,4772.853364,18799.2948,20894.64548
12:40:17,4759.851502,18811.68485,20911.97547
12:40:20,4746.885051,18824.06849,20929.30548
12:40:22,4742.570753,18828.19494,20935.08215
12:40:24,4734.814894,18835.62076,20945.48017
12:40:26,4727.931443,18842.21955,20954.72285
12:40:28,5505.23499,18141.83764,19987.72207
12:40:30,4717.625022,18852.11432,20968.58687
12:40:32,4712.480238,18857.06016,20975.51889
12:40:34,4705.62925,18863.65303,20984.76158
12:40:36,4700.497545,18868.59648,20991.6936
12:40:38,4691.957134,18876.83329,21003.24697
12:40:40,4683.432237,18885.06726,21014.80034
12:40:43,4680.026616,18888.36005,21019.42169
12:40:43,4680.026616,18888.36005,21019.42169
12:40:49,4655.409795,18912.21917,21052.9265
12:40:51,4646.106282,18921.26293,21065.63523
12:40:53,4642.727797,18924.55071,21070.25659
12:40:55,4637.664675,18929.48154,21077.18863
12:40:57,4629.238402,18937.69732,21088.74203
12:40:59,4622.508405,18944.2679,21097.98476
12:41:01,4616.627683,18950.01567,21106.07215
12:41:04,4607.401657,18959.04507,21118.7809
12:41:06,4600.7034,18965.60975,21128.02363
12:41:08,4595.686097,18970.53206,21134.95569
12:41:10,4589.004868,18977.09357,21144.19843
12:41:12,4582.333351,18983.65326,21153.44117
12:41:14,4579.001229,18986.93243,21158.06254
12:41:16,4567.357869,18998.40594,21174.23735
13:02:35,10.80097102,35186.62601,59591.17224
12:41:20,4557.401408,19008.23596,21188.10148
12:41:27,4530.132887,19035.24752,21226.22787
12:41:29,4522.724369,19042.60897,21236.62598
12:41:31,4518.613762,19046.69767,21242.40272
12:41:31,4518.613762,19046.69767,21242.40272
12:41:35,4503.846476,19061.41115,21263.19896
12:41:35,4503.846476,19061.41115,21263.19896
12:41:39,4489.943902,19075.29882,21282.83987
12:41:41,4484.231791,19081.0149,21290.92731
12:41:44,4472.829356,19092.44292,21307.1022
12:41:46,4467.951476,19097.33895,21314.03429
12:41:48,4462.267337,19103.0497,21322.12174
12:41:50,4459.022505,19106.31237,21326.74314
12:41:52,4451.730254,19113.65172,21337.14129
12:41:54,4445.258264,19120.17367,21346.38409
12:41:56,4437.181502,19128.32357,21357.9376
09:17:25,4432.34249,19133.21217,21364.86971
12:42:00,4425.898679,19139.72871,21374.11253
12:42:02,4417.857085,19147.87186,21385.66605
12:42:04,4413.039142,19152.7564,21392.59816
12:42:07,4405.020908,19160.89506,21404.15169
12:42:09,4397.017239,19169.0309,21415.70522
12:42:11,4397.017239,19169.0309,21415.70522
12:42:13,4391.423323,19174.72431,21423.7927
12:42:15,4384.241599,19182.04239,21434.19089
12:42:17,4376.275676,19190.17093,21445.74443
12:42:19,4373.888723,19192.60894,21449.2105
12:42:21,4365.941606,19200.73382,21460.76405
12:42:23,4360.387216,19206.41957,21468.85154
12:42:26,4350.090656,19216.97518,21483.87117
12:42:28,4342.976512,19224.28012,21494.26938
12:42:30,4336.662594,19230.7715,21503.51224
12:42:32,4327.208919,19240.50521,21517.37653
12:42:34,4322.489811,19245.37055,21524.30868
12:42:36,4323.275972,19244.55973,21523.15332
12:42:38,4314.636063,19253.47721,21535.86226
12:42:40,4309.930663,19258.33986,21542.79441
12:42:42,4299.753223,19268.87215,21557.81408
12:42:44,4296.62654,19272.1119,21562.43552
12:42:46,4291.940776,19276.97069,21569.36768
12:42:49,4284.142521,19285.06643,21580.92128
12:42:51,4277.914117,19291.54101,21590.16417
12:42:53,4267.036186,19302.86723,21606.33923
12:42:55,4258.508644,19311.76255,21619.04821
12:42:57,4255.411946,19314.99638,21623.66966
12:42:59,4253.0909,19317.42145,21627.13574
12:43:01,4245.363216,19325.50323,21638.68937
12:43:03,4235.33821,19336.00536,21653.70909
12:43:05,4228.411689,19343.2733,21664.10737
12:43:08,4219.961319,19352.15327,21676.81638
12:43:10,4211.527833,19361.02987,21689.52539
12:43:12,4209.230717,19363.45018,21692.99149
12:43:14,4200.81867,19372.32248,21705.70051
12:43:16,4190.136733,19383.60963,21721.87564
12:43:18,4184.044965,19390.05698,21731.11857
12:43:20,4180.242108,19394.08567,21736.8954
12:43:22,4177.20231,19397.30812,21741.51687
12:43:24,4165.822737,19409.38835,21758.84739
12:43:26,4162.036438,19413.4137,21764.62423
12:43:28,4152.208154,19423.87635,21779.64403
12:43:31,4144.663727,19431.92135,21791.19772
12:43:33,4138.638054,19438.35535,21800.44068
12:43:35,4130.367051,19447.1992,21813.14975
12:43:37,4125.112293,19452.82535,21821.23735
12:43:39,4122.112575,19456.03969,21825.85883
12:43:41,4118.365994,19460.05698,21831.63569
12:43:43,4110.135495,19468.89258,21844.34478
12:43:45,4101.175523,19478.52759,21858.20924
12:43:47,4100.42974,19479.33033,21859.36462
12:43:50,4086.28561,19494.57706,21881.3167
12:43:52,4081.829184,19499.38975,21888.24895
12:46:02,4079.602794,19501.79571,21891.71507
12:43:56,4072.930904,19509.01211,21902.11344
12:43:58,4069.229013,19513.02026,21907.89031
12:44:00,4062.574085,19520.23317,21918.28869
12:44:02,4052.980616,19530.64787,21933.30857
12:44:04,4046.352254,19537.8553,21943.70695
12:44:06,4041.204355,19543.45953,21951.79459
12:44:08,4033.86157,19551.46323,21963.34836
12:44:10,4027.264468,19558.66419,21973.74676
12:44:13,4019.21599,19567.46233,21986.45591
12:44:15,4015.562909,19571.46038,21992.23281
12:44:17,4008.995726,19578.65512,22002.63122
12:44:19,4001.711449,19586.64666,22014.18501
12:44:21,3998.074274,19590.6414,22019.96191
12:44:23,3991.535685,19597.83018,22030.36033
12:44:25,3986.457509,19603.41991,22038.44799
12:44:27,3979.937914,19610.60472,22048.84642
12:44:29,3971.2617,19620.181,22062.711
12:44:32,3964.76695,19627.3606,22073.10943
12:44:34,3954.685108,19638.52443,22089.28479
12:44:36,3950.372168,19643.30728,22096.21709
12:44:38,3943.911573,19650.47969,22106.61554
12:44:40,3940.32692,19654.4634,22112.39246
12:44:42,3931.737035,19664.0215,22126.25707
12:44:44,3923.879421,19672.77961,22138.96631
12:44:46,3920.312971,19676.75947,22144.74324
12:44:48,3913.189788,19684.71712,22156.29709
12:44:50,3908.211261,19690.28585,22164.3848
12:44:52,3903.239066,19695.85322,22172.47251
12:44:55,3893.313641,19706.98394,22188.64793
12:44:57,3889.774964,19710.95789,22194.42486
12:44:59,3880.589447,19721.28695,22209.44491
12:45:01,3872.834026,19730.0233,22222.15419
12:45:03,3872.129757,19730.81735,22223.30958
12:45:05,3863.688504,19740.3438,22237.17425
12:45:07,3856.668181,19748.2795,22248.72815
12:45:09,3853.863624,19751.45301,22253.34972
12:45:11,3845.462181,19760.97091,22267.21441
12:45:14,3845.462181,19760.97091,22267.21441
12:45:16,3834.986122,19772.86274,22284.54528
12:45:17,3832.894337,19775.24036,22288.01146
12:45:20,3825.234211,19783.95622,22300.72078
12:45:22,3820.367556,19789.50095,22308.80853
12:45:24,3813.425927,19797.41966,22320.36246
12:45:26,3813.425927,19797.41966,22320.36246
12:45:28,3804.420658,19807.70991,22335.38259
12:45:30,3799.580476,19813.24889,22343.47035
12:45:32,3791.986911,19821.95031,22356.1797
12:45:34,3790.607894,19823.53203,22358.49049
12:45:37,3782.344313,19833.02006,22372.35524
12:45:39,3776.845267,19839.34322,22381.59841
12:45:41,3774.785186,19841.71396,22385.0646
12:45:43,3765.871142,19851.98432,22400.08477
12:47:40,3463.008828,20213.22138,22932.72918
12:47:43,3457.973932,20219.4395,22941.97257
12:47:45,3452.946355,20225.6559,22951.21598
12:47:47,3449.80783,20229.54028,22956.9931
12:47:49,3446.672158,20233.42399,22962.77023
12:47:49,3446.672158,20233.42399,22962.77023
12:47:55,3428.541364,20255.93628,22996.27761
12:47:57,3422.933977,20262.91826,23006.67647
12:47:59,3417.335757,20269.89808,23017.07532
12:48:02,3410.505918,20278.42602,23029.78505
12:48:04,3404.928019,20285.40102,23040.18391
12:48:06,3400.595958,20290.82452,23048.27193
12:48:08,3396.269408,20296.24671,23056.35994
12:48:10,3389.481659,20304.76464,23069.06969
12:48:12,3383.938135,20311.73145,23079.46858
12:48:14,3382.092309,20314.05324,23082.93487
12:48:16,3375.332886,20322.56441,23095.64463
12:48:18,3371.651622,20327.2055,23102.57723
12:48:20,3365.5251,20334.93852,23114.13157
12:48:22,3359.409706,20342.66887,23125.68592
12:48:25,3352.085895,20351.94176,23139.55114
12:48:27,3345.994915,20359.66624,23151.1055
12:48:29,3341.130097,20365.8439,23160.34899
12:48:31,3337.486125,20370.47603,23167.28161
12:48:33,3327.183099,20383.59517,23186.92405
12:48:35,3324.763482,20386.68091,23191.5458
12:48:37,3322.345625,20389.76622,23196.16755
12:48:39,3313.896957,20400.56145,23212.3437
12:48:41,3305.469767,20411.35147,23228.51986
12:48:44,3297.663704,20421.3661,23243.54059
12:48:46,3289.87607,20431.37624,23258.56133
12:48:48,3287.483575,20434.45537,23263.1831
12:48:50,3282.703804,20440.61237,23272.42664
12:48:52,3279.719975,20444.45963,23278.20385
12:48:54,3273.760449,20452.15216,23289.75829
12:48:56,3269.595223,20457.53535,23297.84639
12:48:58,3263.654089,20465.22336,23309.40084
12:49:00,3260.09459,20469.8349,23316.33351
12:49:02,3254.170714,20477.51866,23327.88796
12:49:05,3248.848427,20484.43178,23338.28698
12:49:07,3242.355225,20492.87823,23350.99689
12:49:09,3239.40806,20496.71647,23356.77413
12:49:11,3233.521762,20504.39095,23368.32861
12:49:13,3225.885557,20514.36382,23383.34944
12:49:15,3222.367238,20518.96517,23390.28214
12:49:15,3222.367238,20518.96517,23390.28214
12:49:19,3210.667188,20534.29613,23413.39114
12:49:21,3205.41603,20541.1916,23423.79019
12:49:21,3205.41603,20541.1916,23423.79019
12:49:26,3193.196694,20557.27271,23448.05469
12:49:28,3189.714015,20561.86517,23454.9874
12:49:30,3184.497117,20568.75208,23465.38648
12:49:32,3178.710566,20576.40169,23476.94102
12:49:34,3174.666236,20581.75484,23485.0292
12:49:36,3171.203761,20586.34223,23491.96193
12:49:38,3166.017127,20593.22153,23502.36103
12:49:40,3162.564083,20597.80654,23509.29377
12:49:42,3154.521615,20608.50121,23525.47016
12:49:44,3153.947936,20609.26492,23526.62562
12:49:46,3148.216878,20616.90054,23538.18019
12:49:49,3139.639807,20628.34903,23555.51207
12:49:51,3135.074924,20634.45246,23564.75574
12:49:53,3125.965054,20646.65427,23583.2431
12:49:55,3127.671137,20644.36695,23579.77672
12:49:57,3121.987812,20651.99045,23591.33132
12:49:59,3112.349843,20664.94435,23610.97417
12:50:01,3111.217922,20666.46784,23613.28509
12:50:03,3103.870457,20676.36796,23628.30611
12:50:05,3096.540339,20686.26363,23643.32713
12:50:08,3091.475781,20693.11188,23653.72631
12:50:10,3085.29701,20701.47907,23666.43642
12:50:12,3079.130585,20709.84308,23679.14655
12:50:14,3079.130585,20709.84308,23679.14655
12:50:16,3071.858873,20719.72373,23694.16761
12:50:18,3070.183226,20722.00325,23697.63401
12:50:20,3061.818683,20733.3973,23714.96603
12:50:22,3059.591988,20736.43472,23719.5879
12:50:24,3057.366912,20739.47172,23724.20977
12:50:26,3052.921612,20745.54446,23733.45353
12:50:29,3047.928372,20752.37429,23743.85275
12:50:31,3042.389903,20759.96049,23755.40745
12:50:33,3036.309206,20768.30229,23768.11763
12:50:35,3030.791843,20775.883,23779.67235
12:50:37,3019.237982,20791.79396,23803.93728
12:50:39,3015.944973,20796.33783,23810.87012
12:50:41,3013.203542,20800.12367,23816.64749
12:50:43,3005.540781,20810.72055,23832.82414
12:50:45,2997.8975,20821.3123,23849.0008
12:50:47,2994.083149,20826.60626,23857.08913
12:50:50,2987.555546,20835.67864,23870.95486
12:50:52,2984.297081,20840.21342,23877.88773
12:50:54,2975.6252,20852.30157,23896.37538
12:50:56,2974.542988,20853.81212,23898.68634
12:50:58,2969.137825,20861.3633,23910.24114
12:51:00,2963.203485,20869.66659,23922.95142
12:51:02,2955.667835,20880.22985,23939.12816
12:51:04,2948.151342,20890.788,23955.30491
12:51:06,2947.615181,20891.54196,23956.46039
12:51:08,2945.471514,20894.55754,23961.08232
12:51:10,2940.653957,20901.34106,23971.48167
12:51:13,2933.709168,20911.13575,23986.50297
12:51:15,2933.175633,20911.88901,23987.65845
12:51:17,2929.443603,20917.16107,23995.74685
12:51:19,2921.462373,20928.45406,24013.07913
12:51:21,2917.214608,20934.4746,24022.32303
12:51:23,2911.913584,20941.99793,24033.8779
12:51:25,2908.737593,20946.51069,24040.81082
12:51:27,2905.036646,20951.77438,24048.89924
12:51:29,2901.340407,20957.03681,24056.98766
12:51:32,2893.962026,20967.55784,24073.16452
12:51:34,2892.383386,20969.81168,24076.63099
12:51:36,2886.602402,20978.07379,24089.34139
12:51:38,2885.027776,20980.32654,24092.80786
12:51:40,2881.356986,20985.58207,24100.8963
12:51:42,2876.121098,20993.08775,24112.45122
12:51:44,2873.506722,20996.83963,24118.22868
12:51:46,2869.328661,21002.84127,24127.47263
12:51:48,2864.6356,21009.59115,24137.87207
12:51:50,2862.031661,21013.34017,24143.64955
12:51:53,2854.753211,21023.83399,24159.82648
12:51:55,2850.083982,21030.57734,24170.22594
12:51:57,2846.457638,21035.82072,24178.31441
12:51:59,2843.870216,21039.56521,24184.0919
12:52:01,2839.735231,21045.55506,24193.33588
12:52:05,2831.483283,21057.52979,24211.82385
12:52:07,2827.366302,21063.51467,24221.06784
12:52:09,2826.8521,21064.26267,24222.22334
12:52:11,2820.688967,21073.23658,24236.08934
12:52:14,2816.075433,21079.96458,24246.48885
12:52:16,2811.980848,21085.94327,24255.73286
12:52:18,2808.402968,21091.17327,24263.82137
12:52:20,2800.751398,21102.37615,24281.15392
12:52:22,2799.223587,21104.61603,24284.62043
12:52:24,2794.64515,21111.33428,24295.01996
12:52:30,2782.978681,21128.49365,24321.59658
12:52:30,2782.978681,21128.49365,24321.59658
12:52:37,2769.849112,21147.8748,24351.63976
08:22:47,2766.828016,21152.3449,24358.57281
02:15:21,2763.307566,21157.55885,24366.66137
12:52:43,2760.293602,21162.02695,24373.59442
12:52:45,2757.282925,21166.49412,24380.52748
03:20:53,2752.773062,21173.19314,24390.92707
12:44:02,2746.27183,21182.86583,24405.94872
12:52:51,2745.273004,21184.35355,24408.25974
12:52:55,2738.789478,21194.02124,24423.2814
12:52:58,2733.812569,21201.45496,24434.83653
12:53:00,2727.3561,21211.11497,24449.85821
12:53:02,2728.8447,21208.88612,24446.39166
12:53:04,2722.895168,21217.80013,24460.25784
12:53:06,2714.982624,21229.67972,24478.74609
12:53:08,2707.58549,21240.81089,24496.07885
12:53:10,2704.632281,21245.26174,24503.01195
12:53:12,2700.208503,21251.93628,24513.41162
12:53:14,2699.226424,21253.41924,24515.72266
12:53:14,2699.226424,21253.41924,24515.72266
12:53:19,2686.00325,21273.42906,24546.92169
12:53:21,2682.585603,21278.61374,24555.01034
12:53:23,2675.763345,21288.97936,24571.18765
12:53:25,2674.790153,21290.45975,24573.4987
12:53:27,2669.9295,21297.86019,24585.05393
12:53:29,2665.562462,21304.51839,24595.45364
12:53:31,2663.623849,21307.47693,24600.07574
12:53:33,2659.75085,21313.39278,24609.31994
12:53:35,2656.849795,21317.8286,24616.25309
12:53:37,2653.469229,21323.00256,24624.34177
12:53:40,2648.647306,21330.39176,24635.89704
12:53:42,2640.470131,21342.94754,24655.54101
12:53:44,2638.549761,21345.90077,24660.16312
12:53:46,2632.318192,21355.49596,24675.185
12:53:48,2629.447048,21359.92305,24682.11818
12:53:50,2626.101336,21365.08684,24690.2069
12:53:52,2622.759879,21370.24938,24698.29561
12:53:54,2621.329128,21372.46151,24701.76221
12:53:56,2616.08971,21380.57071,24714.47306
12:53:58,2614.662596,21382.78177,24717.93966
12:54:01,2607.53869,21393.83367,24735.27266
12:54:03,2603.74721,21399.72567,24744.51693
12:54:05,2599.015609,21407.08838,24756.07228
12:58:04,2598.07032,21408.56062,24758.38335
12:54:09,2593.820774,21415.18443,24768.78317
12:54:11,2587.224175,21425.48405,24784.96069
12:54:13,2585.812801,21427.69046,24788.4273
12:54:15,2578.767469,21438.7191,24805.76038
12:54:17,2577.360707,21440.92414,24809.22699
12:54:19,2575.954711,21443.12896,24812.69361
12:54:22,2569.87092,21452.68052,24827.71563
12:54:24,2564.267862,21461.49353,24841.58212
12:54:26,2558.211662,21471.03685,24856.60416
12:54:28,2557.746393,21471.77077,24857.75971
12:54:30,2554.027285,21477.64125,24867.00405
12:54:32,2550.313584,21483.51011,24876.2484
12:54:34,2545.679046,21490.8439,24887.80384
12:54:36,2541.052927,21498.17516,24899.35929
12:54:38,2534.590476,21508.43468,24915.53693
12:54:41,2532.286441,21512.09759,24921.31467
12:54:43,2529.524363,21516.49224,24928.24795
12:54:45,2525.846275,21522.35037,24937.49234
12:54:47,2522.632335,21527.47491,24945.58117
12:54:49,2518.048081,21534.79352,24957.13667
12:54:51,2514.386675,21540.6466,24966.38107
12:54:51,2514.386675,21540.6466,24966.38107
12:54:55,2507.535876,21551.61676,24983.71433
09:25:37,2502.979045,21558.92704,24995.26985
12:54:59,2501.158632,21561.85045,24999.89206
12:55:04,2496.613385,21569.1572,25011.44759
12:55:06,2485.738453,21586.68311,25039.1809
12:55:08,2484.834349,21588.14295,25041.49201
12:55:10,2480.769947,21594.71097,25051.89202
12:55:12,2477.613339,21599.81802,25059.98092
12:55:14,2472.661067,21607.84089,25072.69205
12:55:18,2465.92391,21618.77626,25090.02543
12:55:20,2464.130435,21621.69141,25094.64767
12:55:22,2458.310644,21631.16284,25109.66995
12:55:25,2455.629223,21635.53284,25116.60332
12:55:27,2451.612571,21642.08614,25127.00337
12:55:29,2443.598959,21655.18663,25147.8035
12:55:31,2444.043472,21654.45904,25146.64794
12:55:33,2440.489631,21660.27907,25155.89245
12:55:35,2436.940954,21666.09749,25165.13697
12:55:37,2433.840094,21671.18729,25173.22592
12:55:39,2432.954859,21672.64129,25175.53706
12:55:41,2427.650201,21681.3632,25189.40385
12:55:44,2417.955003,21697.34399,25214.82634
12:55:46,2416.635933,21699.52225,25218.29304
12:55:48,2416.196403,21700.24829,25219.44861
12:55:50,2412.683037,21706.05567,25228.69317
12:55:54,2404.359245,21719.84178,25250.64901
12:55:56,2399.116909,21728.54415,25264.51587
12:55:58,2392.144897,21740.14169,25283.00504
12:56:00,2391.274821,21741.59093,25285.31619
12:56:02,2387.797678,21747.3869,25294.56078
12:56:05,2381.291651,21758.25003,25311.89441
12:56:07,2379.126915,21761.86982,25317.67229
12:56:09,2370.918844,21775.61934,25339.62826
12:56:11,2367.471288,21781.40591,25348.87289
12:56:13,2364.028743,21787.19089,25358.11752
11:47:59,2361.020622,21792.25143,25366.20658
09:30:44,2355.87274,21800.9238,25380.07355
12:56:19,2354.159274,21803.8138,25384.69587
12:56:21,1777.050338,22891.44393,27171.34238
12:56:23,2347.744863,21814.64772,25402.02961
12:56:26,2341.773842,21824.75431,25418.20778
12:56:28,2334.119115,21837.74133,25439.00831
12:56:30,2334.119115,21837.74133,25439.00831
12:56:32,2330.725048,21843.51075,25448.25299
12:56:34,2326.066258,21851.44111,25460.96445
12:56:36,2322.261445,21857.92734,25471.36474
12:56:38,2317.198037,21866.57251,25485.23181
12:56:40,2315.512687,21869.45344,25489.85417
12:56:42,2312.145664,21875.2141,25499.09889
12:59:56,2308.363612,21881.69295,25509.49921
12:56:49,2304.587743,21888.16978,25519.89953
12:56:53,2295.801375,21903.27457,25544.16699
12:56:55,2289.545905,21914.057,25561.50091
12:56:57,2288.713131,21915.49424,25563.8121
12:56:59,2287.880659,21916.93137,25566.12329
12:57:01,2284.553798,21922.67893,25575.36806
12:57:03,2281.231773,21928.4249,25584.61283
12:57:05,2274.602201,21939.91207,25603.1024
12:57:08,2274.602201,21939.91207,25603.1024
12:57:10,2270.055545,21947.80583,25615.81399
12:57:12,2265.517973,21955.69659,25628.5256
12:57:14,2263.458438,21959.2823,25634.3036
12:57:16,2258.112402,21968.60228,25649.32643
12:57:18,2257.291056,21970.03575,25651.63763
12:57:20,2250.32166,21982.21625,25671.28289
12:57:22,2250.731029,21981.49995,25670.12728
12:57:31,2234.007807,22010.84808,25717.50713
12:57:33,2231.570946,22015.13945,25724.44078
12:57:35,2229.542258,22018.71491,25730.21882
12:57:37,2226.300192,22024.43436,25739.4637
12:57:39,2221.445925,22033.01058,25753.33102
12:57:41,2217.005475,22040.869,25766.04275
12:57:43,2216.199074,22042.29748,25768.35397
12:57:45,2212.171466,22049.43841,25779.9101
12:57:47,2210.562472,22052.29409,25784.53255
12:57:50,2207.347992,22058.00427,25793.77746
12:57:52,2202.93571,22065.8532,25806.48922
12:57:54,2198.532243,22073.69914,25819.201
12:58:00,2192.541692,22084.39336,25836.53525
12:58:02,2188.158992,22092.23227,25849.24705
12:58:06,2179.419846,22107.90116,25874.67069
12:58:08,2178.62711,22109.32502,25876.98193
12:58:11,2171.900482,22121.42382,25896.62751
12:58:13,2171.505445,22122.13529,25897.78313
